image_id,image_path,true_label,architecture,model_name,layer_or_block,xai_method,predicted_label,confidence,correct,pearson,spearman,iou_top20,iou_otsu,z_spearman,z_iou_top20,n_sas
image_000294,data/val.X/n01622779/ILSVRC2012_val_00015913.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,15,0.6179342269897461,0,0.4765407,0.3951432,0.3616444,0.38119143,2.8707118,4.1134763,3.492094
image_000295,data/val.X/n01622779/ILSVRC2012_val_00026579.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9998388290405272,1,0.5438973,0.30594122,0.2837864,0.15389268,2.2369797,2.8233283,2.530154
image_000296,data/val.X/n01622779/ILSVRC2012_val_00029497.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9999285936355592,1,0.10319812,-0.004842192,0.14181694,0.101554275,0.029030578,0.47082043,0.24992551
image_000297,data/val.X/n01622779/ILSVRC2012_val_00031144.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.8790251016616821,1,0.31240293,0.41906852,0.20930232,0.14892948,3.0406883,1.5890884,2.3148885
image_000298,data/val.X/n01622779/ILSVRC2012_val_00031890.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9992105960845948,1,-0.06430289,0.026167594,0.12776716,0.29521278,0.24933842,0.23800819,0.2436733
image_000299,data/val.X/n01622779/ILSVRC2012_val_00032875.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9999334812164308,1,0.02042573,-0.06192977,0.1520404,0.11015702,-0.37654597,0.64022857,0.1318413
image_000300,data/val.X/n01622779/ILSVRC2012_val_00033063.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9999853372573853,1,0.5847173,0.010359608,0.3321829,0.31886658,0.13703118,3.625284,1.8811575
image_000301,data/val.X/n01622779/ILSVRC2012_val_00034405.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9999797344207764,1,0.16792458,-0.18587407,0.15137957,0.115072854,-1.2571037,0.6292782,-0.31391275
image_000302,data/val.X/n01622779/ILSVRC2012_val_00035608.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9739528298377992,1,0.13969302,0.15528342,0.16009709,0.16593637,1.166637,0.77373207,0.9701845
image_000303,data/val.X/n01622779/ILSVRC2012_val_00040434.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9999537467956544,1,-0.0033990815,-0.043067694,0.10638298,0.07677857,-0.24254106,-0.11633884,-0.17943995
image_000304,data/val.X/n01622779/ILSVRC2012_val_00043466.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.999666690826416,1,-0.056167603,-0.036608696,0.06004753,0.045125008,-0.19665335,-0.8841415,-0.5403974
image_000305,data/val.X/n01622779/ILSVRC2012_val_00047963.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9987316727638244,1,-0.05233953,-0.039327953,0.08257376,0.06685953,-0.21597221,-0.51087016,-0.3634212
image_000306,data/val.X/n01630670/ILSVRC2012_val_00003189.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,21,0.4054739773273468,0,-0.0646566,0.013032582,0.10937932,0.009124941,0.15602122,-0.06668791,0.044666655
image_000307,data/val.X/n01630670/ILSVRC2012_val_00003702.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,24,0.2213139086961746,0,0.14401364,0.14739834,0.16962881,0.07173073,1.1106176,0.93167764,1.0211476
image_000308,data/val.X/n01630670/ILSVRC2012_val_00005698.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.866583526134491,1,0.07473877,0.072797745,0.115606934,0.20188831,0.5806206,0.03650688,0.30856374
image_000309,data/val.X/n01630670/ILSVRC2012_val_00005868.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,19,0.4646126925945282,0,-0.12402074,-0.13222979,0.06669501,0.039408866,-0.8759898,-0.7739892,-0.8249895
image_000310,data/val.X/n01630670/ILSVRC2012_val_00006582.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,21,0.2261477708816528,0,0.47335476,0.3183378,0.37272602,0.3743906,2.3250506,4.297105,3.3110776
image_000311,data/val.X/n01630670/ILSVRC2012_val_00007288.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,26,0.8265447020530701,0,0.52927214,0.3492787,0.37592542,0.3727756,2.5448692,4.3501205,3.447495
image_000312,data/val.X/n01630670/ILSVRC2012_val_00007528.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.3909831047058105,1,0.3984007,0.26650685,0.22025655,0.20856354,1.9568197,1.7706057,1.8637127
image_000313,data/val.X/n01630670/ILSVRC2012_val_00009000.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,21,0.4966041147708893,0,-0.026148187,-0.062655374,0.08708839,0.05981714,-0.381701,-0.43606028,-0.40888065
image_000314,data/val.X/n01630670/ILSVRC2012_val_00021017.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,19,0.7540885806083679,0,0.3665594,0.49295282,0.23542808,0.27770403,3.5655963,2.0220058,2.793801
image_000315,data/val.X/n01630670/ILSVRC2012_val_00027269.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.7953120470046997,1,0.1587536,0.14530723,0.17745058,0.31434888,1.0957614,1.0612885,1.078525
image_000316,data/val.X/n01630670/ILSVRC2012_val_00029854.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.2621187567710876,1,0.009002177,0.0073684324,0.096531,0.10755704,0.1157805,-0.27959126,-0.08190538
image_000317,data/val.X/n01630670/ILSVRC2012_val_00031919.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.3303733170032501,1,-0.05868978,-0.23074597,0.11048409,0.08371763,-1.5758944,-0.04838126,-0.8121378
image_000318,data/val.X/n01630670/ILSVRC2012_val_00034124.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.8613922595977783,1,0.12533073,0.12668514,0.1562878,0.24118148,0.9634615,0.71061015,0.83703583
image_000319,data/val.X/n01630670/ILSVRC2012_val_00038449.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,21,0.2814577221870422,0,-0.062840536,-0.040393025,0.2525429,0.0,-0.22353898,2.3056076,1.0410343
image_000320,data/val.X/n01630670/ILSVRC2012_val_00040174.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,18,0.3267112970352173,1,0.18814564,0.11170553,0.20632249,0.14898266,0.85703945,1.5397111,1.1983752
image_000321,data/val.X/n01630670/ILSVRC2012_val_00048295.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,21,0.3297730684280395,0,0.23571052,-0.057376325,0.24054389,0.20078409,-0.3441962,2.1067774,0.8812906
image_000322,data/val.X/n01630670/ILSVRC2012_val_00049997.JPEG,18,cnn,cnn_lejepa,layer3,gradcam,28,0.2446819394826889,0,-0.08935453,-0.17651916,0.09533424,0.12094307,-1.190642,-0.29942226,-0.74503213
image_000323,data/val.X/n01632458/ILSVRC2012_val_00006264.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.3119888007640838,1,-0.016175255,0.010717928,0.088621326,0.07449817,0.13957685,-0.41065875,-0.13554095
image_000324,data/val.X/n01632458/ILSVRC2012_val_00010462.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.9650928378105164,1,-0.033384647,-0.112358674,0.1268175,0.064014845,-0.7348162,0.22227173,-0.25627223
image_000325,data/val.X/n01632458/ILSVRC2012_val_00015091.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,1,0.6925782561302185,0,-0.19894722,-0.16595693,0.06516663,0.12710948,-1.115603,-0.79931533,-0.95745915
image_000326,data/val.X/n01632458/ILSVRC2012_val_00016537.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.8943983912467957,1,-0.12942427,-0.2479296,0.10249368,0.04534967,-1.6979748,-0.18078656,-0.9393807
image_000327,data/val.X/n01632458/ILSVRC2012_val_00017012.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.8453993797302246,1,-0.25948933,-0.29543486,0.052874528,0.02911502,-2.035474,-1.0030018,-1.519238
image_000328,data/val.X/n01632458/ILSVRC2012_val_00021299.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.2734186947345733,1,-0.22605112,-0.23041038,0.015686672,0.011621261,-1.5735102,-1.619224,-1.5963671
image_000329,data/val.X/n01632458/ILSVRC2012_val_00021906.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.6295347213745117,1,-0.27764705,-0.36458778,0.034479205,0.0,-2.5267682,-1.3078221,-1.9172952
image_000330,data/val.X/n01632458/ILSVRC2012_val_00025492.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,20,0.7278559803962708,0,0.029690899,0.10691587,0.10098185,0.08610368,0.8230115,-0.20583846,0.30858654
image_000331,data/val.X/n01632458/ILSVRC2012_val_00026813.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.9811859130859376,1,0.1799846,0.21010731,0.21737021,0.11225063,1.5561311,1.7227776,1.6394544
image_000332,data/val.X/n01632458/ILSVRC2012_val_00029732.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,25,0.4671978652477264,0,-0.0771413,-0.14401501,0.06561903,0.007781605,-0.9597175,-0.7918188,-0.8757682
image_000333,data/val.X/n01632458/ILSVRC2012_val_00031521.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.5427297353744507,1,-0.20327944,-0.11516113,0.01671563,0.00042265427,-0.7547261,-1.6021737,-1.1784499
image_000334,data/val.X/n01632458/ILSVRC2012_val_00035814.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.8279812932014465,1,-0.23678273,-0.25201228,0.021475827,0.014798324,-1.72698,-1.5232947,-1.6251373
image_000335,data/val.X/n01632458/ILSVRC2012_val_00035936.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.9994354844093324,1,0.54248494,0.30266944,0.3719754,0.37219226,2.2137353,4.284666,3.2492008
image_000336,data/val.X/n01632458/ILSVRC2012_val_00038202.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,19,0.6138193607330322,1,0.02702482,-0.06283937,0.15835641,0.14357014,-0.38300815,0.74488807,0.18093996
image_000337,data/val.X/n01632458/ILSVRC2012_val_00039902.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,26,0.4831468462944031,0,0.040328942,0.05581612,0.096351326,0.0730136,0.4599753,-0.2825686,0.08870335
image_000338,data/val.X/n01632458/ILSVRC2012_val_00039933.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,18,0.436232328414917,0,-0.013355967,0.008739201,0.06970795,0.27805716,0.12551908,-0.7240632,-0.29927206
image_000339,data/val.X/n01632458/ILSVRC2012_val_00046616.JPEG,19,cnn,cnn_lejepa,layer3,gradcam,23,0.1934128552675247,0,-0.0729956,0.03963366,0.08885755,0.04201993,0.3450076,-0.40674445,-0.030868426
image_000340,data/val.X/n01632777/ILSVRC2012_val_00000052.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.999884843826294,1,0.17287576,0.26253632,0.12656452,0.1987939,1.9286112,0.21807978,1.0733454
image_000341,data/val.X/n01632777/ILSVRC2012_val_00004084.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.8799123167991638,1,-0.14353484,-0.047439992,0.061673544,0.0010402941,-0.2736039,-0.8571976,-0.5654007
image_000342,data/val.X/n01632777/ILSVRC2012_val_00006579.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,1,0.5240545272827148,0,-0.2745368,-0.23585126,0.05265366,0.19024883,-1.6121646,-1.0066618,-1.3094132
image_000343,data/val.X/n01632777/ILSVRC2012_val_00007486.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.7367774248123169,1,-0.05707272,-0.05916752,0.11796814,0.14370014,-0.35692167,0.07563333,-0.14064416
image_000344,data/val.X/n01632777/ILSVRC2012_val_00016441.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,1,0.6997755169868469,0,-0.02315153,-0.005890757,0.120464444,0.1616958,0.02158109,0.11699837,0.06928973
image_000345,data/val.X/n01632777/ILSVRC2012_val_00017274.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.9241143465042114,1,0.12807709,0.23727612,0.15151167,0.18640687,1.749151,0.6314671,1.190309
image_000346,data/val.X/n01632777/ILSVRC2012_val_00020430.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.718898355960846,1,0.081775896,0.012743593,0.12675424,0.1551367,0.15396813,0.22122355,0.18759584
image_000347,data/val.X/n01632777/ILSVRC2012_val_00022113.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.999854564666748,1,-0.08422385,-0.042161122,0.06919512,0.006246317,-0.23610036,-0.7325611,-0.48433074
image_000348,data/val.X/n01632777/ILSVRC2012_val_00031235.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.5762244462966919,1,0.027775515,-0.023498505,0.122155756,0.14016934,-0.103512496,0.14502428,0.020755894
image_000349,data/val.X/n01632777/ILSVRC2012_val_00034583.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.9999158382415771,1,-0.20297348,-0.32276976,0.04957122,0.008033665,-2.2296739,-1.0577395,-1.6437067
image_000350,data/val.X/n01632777/ILSVRC2012_val_00035654.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.9996951818466188,1,0.41208267,0.23508765,0.33813334,0.30738854,1.733603,3.7238855,2.7287443
image_000351,data/val.X/n01632777/ILSVRC2012_val_00037046.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.998610019683838,1,0.42877233,0.29683596,0.3121527,0.38912258,2.1722918,3.293373,2.7328324
image_000352,data/val.X/n01632777/ILSVRC2012_val_00040894.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.5998563170433044,1,-0.005549079,0.10561081,0.12599574,0.08344977,0.8137398,0.20865484,0.5111973
image_000353,data/val.X/n01632777/ILSVRC2012_val_00042302.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.999276340007782,1,0.046169817,6.0498714e-06,0.16969697,0.13972454,0.06347473,0.9328071,0.4981409
image_000354,data/val.X/n01632777/ILSVRC2012_val_00046976.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,20,0.807094156742096,1,-0.007064745,0.08404866,0.12240676,0.047642265,0.66055226,0.14918353,0.4048679
image_000355,data/val.X/n01632777/ILSVRC2012_val_00047938.JPEG,20,cnn,cnn_lejepa,layer3,gradcam,1,0.9768350124359132,0,-0.14228532,-0.062983,0.045634508,0.022175658,-0.38402858,-1.1229727,-0.75350064
image_000356,data/val.X/n01644900/ILSVRC2012_val_00000037.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.92102313041687,0,0.01830224,0.021884046,0.14474735,0.20466565,0.21890612,0.5193787,0.3691424
image_000357,data/val.X/n01644900/ILSVRC2012_val_00005768.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,21,0.2920241355895996,1,0.16792184,0.19984117,0.20646751,0.11797055,1.4831958,1.5421141,1.512655
image_000358,data/val.X/n01644900/ILSVRC2012_val_00007437.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,28,0.3245719671249389,0,-0.045081757,-0.13399199,0.123537645,0.16016647,-0.8885093,0.1679229,-0.36029318
image_000359,data/val.X/n01644900/ILSVRC2012_val_00010593.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,21,0.4794126451015472,1,0.1015246,-0.051831685,0.14026019,0.09807356,-0.3048045,0.44502422,0.07010986
image_000360,data/val.X/n01644900/ILSVRC2012_val_00016519.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,28,0.3260970413684845,0,0.08277883,-0.07717171,0.119152494,0.16296391,-0.48483175,0.09525866,-0.19478655
image_000361,data/val.X/n01644900/ILSVRC2012_val_00016934.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.7098204493522644,0,0.40003768,0.27802855,0.30117983,0.33221442,2.038675,3.1115468,2.575111
image_000362,data/val.X/n01644900/ILSVRC2012_val_00019834.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,21,0.5608739256858826,1,-0.15179604,-0.17427158,0.044872463,0.013953488,-1.1746742,-1.1356003,-1.1551373
image_000363,data/val.X/n01644900/ILSVRC2012_val_00020180.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.3734130263328552,0,0.13655446,0.07096553,0.2198116,0.25362715,0.5676037,1.7632327,1.1654181
image_000364,data/val.X/n01644900/ILSVRC2012_val_00023758.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,21,0.2144468426704406,1,0.026690923,0.087557,0.30532613,0.0,0.6854772,3.1802533,1.9328653
image_000365,data/val.X/n01644900/ILSVRC2012_val_00029678.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.3456950187683105,0,0.40453547,0.23027796,0.3405463,0.32942948,1.6994327,3.76387,2.7316513
image_000366,data/val.X/n01644900/ILSVRC2012_val_00033769.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,26,0.4527256190776825,0,-0.052317895,-0.007039003,0.08210685,0.17572978,0.013423417,-0.518607,-0.2525918
image_000367,data/val.X/n01644900/ILSVRC2012_val_00035658.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,17,0.1975050121545791,0,-0.07893108,-0.0048144013,0.06573219,0.1962245,0.029228017,-0.7899437,-0.38035783
image_000368,data/val.X/n01644900/ILSVRC2012_val_00036722.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,19,0.579467236995697,0,-0.10066204,-0.23711815,0.054921955,0.08234954,-1.6211653,-0.9690749,-1.2951201
image_000369,data/val.X/n01644900/ILSVRC2012_val_00039996.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.373073935508728,0,-0.21130115,-0.15324266,0.09479655,0.0059336,-1.025275,-0.308332,-0.6668035
image_000370,data/val.X/n01644900/ILSVRC2012_val_00041919.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,18,0.4779738187789917,0,0.21230114,0.15874812,0.21714875,0.3246271,1.1912518,1.7191079,1.4551798
image_000371,data/val.X/n01644900/ILSVRC2012_val_00044262.JPEG,21,cnn,cnn_lejepa,layer3,gradcam,20,0.3136099576950073,0,0.07166654,0.07207367,0.1299257,0.10197183,0.5754764,0.2737763,0.42462635
image_000372,data/val.X/n01664065/ILSVRC2012_val_00002817.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.4807992279529571,1,0.05654367,0.08118726,0.087206155,0.085070506,0.6402236,-0.43410885,0.103057384
image_000373,data/val.X/n01664065/ILSVRC2012_val_00011444.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.5533244013786316,1,-0.0959372,-0.046773084,0.035920728,0.0021568325,-0.26886585,-1.2839353,-0.77640057
image_000374,data/val.X/n01664065/ILSVRC2012_val_00014316.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,6,0.3146305382251739,0,0.028723031,-0.14058796,0.12814748,0.12346609,-0.9353701,0.24431033,-0.34552988
image_000375,data/val.X/n01664065/ILSVRC2012_val_00014585.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.726630449295044,1,0.24509385,0.19767572,0.19043948,0.16842322,1.4678113,1.2765212,1.3721663
image_000376,data/val.X/n01664065/ILSVRC2012_val_00020141.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.8702458739280701,1,-0.03577728,-0.034639854,0.24016064,0.00028916777,-0.1826658,2.100427,0.95888054
image_000377,data/val.X/n01664065/ILSVRC2012_val_00022469.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.4448084235191345,1,0.26886407,0.030279942,0.225771,0.11989404,0.27855444,1.861983,1.0702686
image_000378,data/val.X/n01664065/ILSVRC2012_val_00022525.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,23,0.5619240403175354,0,-0.10764129,-0.03314648,0.060103517,0.008073644,-0.17205617,-0.88321376,-0.527635
image_000379,data/val.X/n01664065/ILSVRC2012_val_00022842.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,4,0.383615493774414,0,-0.03127344,0.09221952,0.060887948,0.053923152,0.7186018,-0.8702153,-0.07580674
image_000380,data/val.X/n01664065/ILSVRC2012_val_00027724.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,2,0.3545460104942322,0,-0.0049565434,-0.11219373,0.10784855,0.14696601,-0.73364437,-0.09205364,-0.412849
image_000381,data/val.X/n01664065/ILSVRC2012_val_00036650.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,3,0.509077250957489,0,-0.06601984,0.066739686,0.06743246,0.042629596,0.5375813,-0.7617693,-0.112093985
image_000382,data/val.X/n01664065/ILSVRC2012_val_00037653.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.4215158522129059,1,-0.19609934,-0.2542202,0.014762387,0.006903284,-1.742666,-1.63454,-1.6886029
image_000383,data/val.X/n01664065/ILSVRC2012_val_00041713.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.3914223313331604,1,-0.03928676,0.036093667,0.056365453,0.020415671,0.31985784,-0.94515544,-0.3126488
image_000384,data/val.X/n01664065/ILSVRC2012_val_00043118.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.9299482107162476,1,-0.12029618,-0.14858794,0.030178608,0.0,-0.9922057,-1.3790852,-1.1856455
image_000385,data/val.X/n01664065/ILSVRC2012_val_00046069.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,22,0.5534180402755737,1,0.1108052,-0.058582388,0.12967132,0.13686685,-0.3527646,0.2695611,-0.041601747
image_000386,data/val.X/n01664065/ILSVRC2012_val_00046095.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,2,0.3475566506385803,0,0.34120357,0.2605573,0.25874826,0.28053728,1.9145513,2.4084334,2.1614923
image_000387,data/val.X/n01664065/ILSVRC2012_val_00048247.JPEG,22,cnn,cnn_lejepa,layer3,gradcam,2,0.7085129618644714,0,-0.31461307,-0.19108906,0.045144495,0.05316352,-1.2941533,-1.1310925,-1.2126229
image_000388,data/val.X/n01665541/ILSVRC2012_val_00000791.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,29,0.3728740215301513,0,-0.21681467,-0.23863736,0.026595745,0.01032366,-1.6319584,-1.4384551,-1.5352068
image_000389,data/val.X/n01665541/ILSVRC2012_val_00000938.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,22,0.3008035719394684,0,0.16612446,-0.005868504,0.1665698,0.027732667,0.021739185,0.8809882,0.45136368
image_000390,data/val.X/n01665541/ILSVRC2012_val_00003287.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,22,0.5132079720497131,0,-0.052982554,-0.08618595,0.2079923,0.0024871754,-0.54887307,1.5673807,0.5092538
image_000391,data/val.X/n01665541/ILSVRC2012_val_00006305.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,27,0.6562293767929077,0,-0.17610027,-0.3052028,0.052322533,0.015815634,-2.10487,-1.0121487,-1.5585093
image_000392,data/val.X/n01665541/ILSVRC2012_val_00009639.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,7,0.5131325125694275,0,0.028384749,0.01645324,0.14175199,0.26293963,0.18032317,0.46974412,0.32503363
image_000393,data/val.X/n01665541/ILSVRC2012_val_00015059.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.9826226234436036,1,0.14756629,0.01727067,0.16090226,0.19493592,0.18613055,0.78707415,0.48660237
image_000394,data/val.X/n01665541/ILSVRC2012_val_00015568.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,22,0.2792437672615051,0,0.0043551032,-0.07723129,0.07624665,0.019824117,-0.485255,-0.6157136,-0.5504843
image_000395,data/val.X/n01665541/ILSVRC2012_val_00020907.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.5594817996025085,1,0.4375986,0.35425633,0.32139567,0.37876973,2.5802326,3.4465337,3.0133832
image_000396,data/val.X/n01665541/ILSVRC2012_val_00025441.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.5966781973838806,1,-0.06376797,-0.0067629963,0.105590746,0.015946362,0.015384297,-0.1294666,-0.05704115
image_000397,data/val.X/n01665541/ILSVRC2012_val_00026049.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.6272169947624207,1,0.16657609,0.21389413,0.18369995,0.16663451,1.5830345,1.1648438,1.3739392
image_000398,data/val.X/n01665541/ILSVRC2012_val_00035905.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.9279805421829224,1,-0.08555591,-0.016922902,0.053703606,0.028923,-0.056796372,-0.9892636,-0.52303
image_000399,data/val.X/n01665541/ILSVRC2012_val_00038140.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,23,0.2141442745923996,1,-0.21843982,-0.21725759,0.051991615,0.049732495,-1.4800667,-1.0176322,-1.2488494
image_000400,data/val.X/n01665541/ILSVRC2012_val_00042328.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,26,0.2629163861274719,0,0.18722892,0.15749177,0.22144465,0.31054306,1.1823261,1.7902932,1.4863096
image_000401,data/val.X/n01665541/ILSVRC2012_val_00043797.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,14,0.2105995714664459,0,-0.1272805,-0.116558366,0.19797075,0.0,-0.7646527,1.4013183,0.3183328
image_000402,data/val.X/n01665541/ILSVRC2012_val_00047746.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,1,0.862212598323822,0,-0.057286322,-0.0054984502,0.11226865,0.18874976,0.024368217,-0.018810244,0.0027789865
image_000403,data/val.X/n01665541/ILSVRC2012_val_00047832.JPEG,23,cnn,cnn_lejepa,layer3,gradcam,6,0.5263106226921082,0,0.025354799,-0.047041472,0.100137025,0.083934955,-0.2707726,-0.21983759,-0.24530509
